,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4359963,2008,8,15,5,802.0,650,956.0,857,XE,2775,N16510,114.0,127.0,88.0,59.0,72.0,EWR,GRR,605,4.0,22.0,0,,0,59.0,0.0,0.0,0.0,0.0
1546880,2008,3,19,3,38.0,2250,137.0,2352,FL,938,N928AT,59.0,62.0,44.0,105.0,108.0,ATL,JAX,270,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,105.0
5211115,2008,9,24,3,910.0,920,1021.0,1030,MQ,4227,N694AE,71.0,70.0,54.0,-9.0,-10.0,DSM,ORD,299,8.0,9.0,0,,0,,,,,
701746,2008,2,6,3,753.0,800,1138.0,1112,XE,7790,N12172,165.0,132.0,125.0,26.0,-7.0,LAX,DEN,862,7.0,33.0,0,,0,0.0,0.0,26.0,0.0,0.0
5259527,2008,9,23,2,1324.0,1329,1532.0,1559,9E,4778,84239E,128.0,150.0,94.0,-27.0,-5.0,LGA,IND,659,9.0,25.0,0,,0,,,,,
4942791,2008,9,21,7,855.0,850,1204.0,1154,XE,2658,N13955,129.0,124.0,104.0,10.0,5.0,IAH,JAX,817,7.0,18.0,0,,0,,,,,
786574,2008,2,14,4,556.0,600,734.0,718,OO,6435,N712SK,218.0,198.0,188.0,16.0,-4.0,SAT,LAX,1210,15.0,15.0,0,,0,0.0,0.0,0.0,0.0,16.0
4836069,2008,8,10,7,1916.0,1920,2101.0,2101,DL,1016,N925DL,165.0,161.0,136.0,0.0,-4.0,ATL,MSP,906,6.0,23.0,0,,0,,,,,
5185305,2008,9,2,2,755.0,800,852.0,849,MQ,3039,N317AE,57.0,49.0,33.0,3.0,-5.0,LAX,SBA,89,5.0,19.0,0,,0,,,,,
4629426,2008,8,25,1,1252.0,1140,1404.0,1245,MQ,3477,N690AE,72.0,65.0,48.0,79.0,72.0,DFW,AMA,313,5.0,19.0,0,,0,62.0,0.0,7.0,0.0,10.0
5052925,2008,9,5,5,612.0,616,643.0,655,UA,547,N202UA,91.0,99.0,75.0,-12.0,-4.0,BUF,ORD,473,4.0,12.0,0,,0,,,,,
2648503,2008,5,3,6,1217.0,1221,1718.0,1725,US,351,N657AW,181.0,184.0,156.0,-7.0,-4.0,PHX,MSP,1276,5.0,20.0,0,,0,,,,,
5973718,2008,11,13,4,1630.0,1550,1721.0,1640,WN,2860,N655WN,51.0,50.0,38.0,41.0,40.0,BWI,ORF,159,4.0,9.0,0,,0,18.0,0.0,1.0,0.0,22.0
6286489,2008,11,9,7,958.0,945,1048.0,1040,MQ,3491,N519MQ,50.0,55.0,29.0,8.0,13.0,DFW,SHV,190,7.0,14.0,0,,0,,,,,
3604363,2008,7,2,3,1806.0,1810,1930.0,1940,WN,3919,N467WN,84.0,90.0,64.0,-10.0,-4.0,SFO,LAS,414,5.0,15.0,0,,0,,,,,
6837139,2008,12,30,2,2107.0,2050,2223.0,2140,MQ,4123,N652MQ,76.0,50.0,29.0,43.0,17.0,ORD,CMI,135,4.0,43.0,0,,0,0.0,17.0,26.0,0.0,0.0
3831101,2008,7,15,2,831.0,831,1112.0,1141,UA,23,N560UA,341.0,370.0,314.0,-29.0,0.0,JFK,LAX,2475,8.0,19.0,0,,0,,,,,
1175531,2008,3,3,1,719.0,720,824.0,815,WN,1634,N369SW,65.0,55.0,36.0,9.0,-1.0,FLL,TPA,197,2.0,27.0,0,,0,,,,,
994749,2008,2,20,3,1418.0,1345,1506.0,1440,MQ,4395,N652RS,48.0,55.0,23.0,26.0,33.0,MSN,ORD,109,11.0,14.0,0,,0,0.0,0.0,0.0,0.0,26.0
2265625,2008,4,12,6,1324.0,1325,1502.0,1455,AA,333,N523AA,158.0,150.0,125.0,7.0,-1.0,LGA,ORD,733,5.0,28.0,0,,0,,,,,
1410227,2008,3,13,4,1414.0,1415,1728.0,1740,UA,414,N583UA,134.0,145.0,115.0,-12.0,-1.0,SJC,DEN,948,5.0,14.0,0,,0,,,,,
1545584,2008,3,17,1,1127.0,1118,1342.0,1331,FL,169,N970AT,135.0,133.0,113.0,11.0,9.0,CAK,TPA,894,15.0,7.0,0,,0,,,,,
1736781,2008,3,22,6,1922.0,1925,2244.0,2303,B6,83,N613JB,382.0,398.0,326.0,-19.0,-3.0,JFK,SEA,2421,5.0,51.0,0,,0,,,,,
1809363,2008,4,8,2,1241.0,1240,1305.0,1305,WN,187,N448WN,84.0,85.0,68.0,0.0,1.0,TPA,BHM,460,7.0,9.0,0,,0,,,,,
5327697,2008,9,22,1,608.0,600,705.0,658,AS,55,N763AS,57.0,58.0,43.0,7.0,8.0,ANC,FAI,261,4.0,10.0,0,,0,,,,,
2293471,2008,4,22,2,703.0,710,816.0,815,AA,1491,N499AA,133.0,125.0,110.0,1.0,-7.0,SDF,DFW,733,12.0,11.0,0,,0,,,,,
6952990,2008,12,27,6,1956.0,2000,2157.0,2203,AS,356,N508AS,121.0,123.0,99.0,-6.0,-4.0,SEA,OAK,671,6.0,16.0,0,,0,,,,,
6934054,2008,12,21,7,1103.0,1055,1539.0,1545,AA,1856,N5BUAA,156.0,170.0,135.0,-6.0,8.0,SAN,DFW,1171,11.0,10.0,0,,0,,,,,
3158636,2008,6,20,5,1330.0,1330,1424.0,1426,OH,5260,N690CA,114.0,116.0,91.0,-2.0,0.0,CVG,MSP,596,4.0,19.0,0,,0,,,,,
2523528,2008,5,8,4,1113.0,1118,1231.0,1234,YV,7092,N456YV,78.0,76.0,62.0,-3.0,-5.0,DEN,MTJ,197,3.0,13.0,0,,0,,,,,
4311741,2008,8,26,2,1716.0,1700,1918.0,1945,WN,961,N261WN,242.0,285.0,231.0,-27.0,16.0,MDW,LAX,1750,5.0,6.0,0,,0,,,,,
4579844,2008,8,17,7,1658.0,1610,1739.0,1701,EV,4919,N934EV,41.0,51.0,26.0,38.0,48.0,CHA,ATL,106,9.0,6.0,0,,0,38.0,0.0,0.0,0.0,0.0
4900179,2008,9,19,5,1536.0,1530,1631.0,1625,WN,409,N228WN,175.0,175.0,157.0,6.0,6.0,SAT,SAN,1129,3.0,15.0,0,,0,,,,,
3026562,2008,6,12,4,724.0,720,925.0,935,WN,14,N515SW,181.0,195.0,161.0,-10.0,4.0,BWI,HOU,1246,5.0,15.0,0,,0,,,,,
2798753,2008,5,10,6,2037.0,2040,2025.0,2045,MQ,4296,N522AE,48.0,65.0,33.0,-20.0,-3.0,IND,ORD,177,6.0,9.0,0,,0,,,,,
340817,2008,1,3,4,1308.0,1305,1348.0,1355,EV,4741,N868AS,40.0,50.0,26.0,-7.0,3.0,ATL,ABY,146,3.0,11.0,0,,0,,,,,
5122150,2008,9,22,1,904.0,855,1059.0,1033,DL,1545,N303DQ,295.0,278.0,254.0,26.0,9.0,CVG,SNA,1877,15.0,26.0,0,,0,8.0,0.0,17.0,0.0,1.0
639683,2008,2,13,3,1924.0,1830,2022.0,1930,WN,49,N648SW,58.0,60.0,41.0,52.0,54.0,DAL,HOU,239,5.0,12.0,0,,0,52.0,0.0,0.0,0.0,0.0
5630767,2008,10,11,6,1358.0,1405,1501.0,1514,US,1072,N113UW,63.0,69.0,49.0,-13.0,-7.0,LAX,LAS,236,4.0,10.0,0,,0,,,,,
4406892,2008,8,2,6,825.0,831,1019.0,1038,OO,5971,N932SW,114.0,127.0,95.0,-19.0,-6.0,DEN,MSO,679,4.0,15.0,0,,0,,,,,
6226106,2008,11,7,5,851.0,855,1030.0,1024,EV,4993,N859AS,99.0,89.0,63.0,6.0,-4.0,CVG,CLT,335,6.0,30.0,0,,0,,,,,
4434090,2008,8,18,1,2100.0,2100,2320.0,2322,OO,6704,N978SW,80.0,82.0,60.0,-2.0,0.0,DEN,LNK,423,7.0,13.0,0,,0,,,,,
1384400,2008,3,24,1,722.0,735,852.0,906,OO,3987,N863AS,90.0,91.0,64.0,-14.0,-13.0,MSO,SLC,436,13.0,13.0,0,,0,,,,,
6381318,2008,11,27,4,1240.0,1245,1422.0,1425,AA,1377,N599AA,162.0,160.0,148.0,-3.0,-5.0,RSW,STL,979,3.0,11.0,0,,0,,,,,
5933968,2008,10,9,4,1700.0,1700,1853.0,1833,DL,176,N139DL,113.0,93.0,73.0,20.0,0.0,MCO,ATL,403,15.0,25.0,0,,0,0.0,0.0,20.0,0.0,0.0
3548400,2008,6,20,5,1406.0,1400,2218.0,2234,B6,486,N583JB,312.0,334.0,297.0,-16.0,6.0,LGB,BOS,2602,4.0,11.0,0,,0,,,,,
4101799,2008,7,22,2,1520.0,1520,1704.0,1645,AA,352,N578AA,104.0,85.0,59.0,19.0,0.0,MSP,ORD,334,5.0,40.0,0,,0,0.0,0.0,19.0,0.0,0.0
1472139,2008,3,28,5,611.0,614,906.0,901,US,419,N815AW,355.0,347.0,330.0,5.0,-3.0,BDL,PHX,2213,10.0,15.0,0,,0,,,,,
4605269,2008,8,20,3,1451.0,1457,1600.0,1602,FL,698,N939AT,129.0,125.0,107.0,-2.0,-6.0,ATL,ICT,781,4.0,18.0,0,,0,,,,,
3475032,2008,6,22,7,1251.0,1250,2106.0,2110,AA,162,N5FAAA,315.0,320.0,295.0,-4.0,1.0,HNL,LAX,2556,5.0,15.0,0,,0,,,,,
6934391,2008,12,25,4,1113.0,1110,1251.0,1210,AA,1871,N5CHAA,218.0,180.0,157.0,41.0,3.0,DFW,LAS,1055,5.0,56.0,0,,0,0.0,0.0,41.0,0.0,0.0
3007445,2008,6,6,5,2215.0,2155,2348.0,2335,WN,2372,N493WN,93.0,100.0,69.0,13.0,20.0,LAS,SFO,414,4.0,20.0,0,,0,,,,,
4873996,2008,9,11,4,1242.0,1245,1352.0,1400,WN,811,N466WN,70.0,75.0,57.0,-8.0,-3.0,SJC,SNA,342,4.0,9.0,0,,0,,,,,
4085497,2008,7,29,2,1901.0,1855,2045.0,2055,9E,4793,84959E,104.0,120.0,77.0,-10.0,6.0,DCA,IND,499,14.0,13.0,0,,0,,,,,
5939042,2008,10,13,1,733.0,730,922.0,910,DL,802,N973DL,109.0,100.0,84.0,12.0,3.0,ATL,DCA,547,4.0,21.0,0,,0,,,,,
5586495,2008,10,15,3,1220.0,1222,1731.0,1747,UA,144,N434UA,191.0,205.0,167.0,-16.0,-2.0,DEN,BWI,1491,5.0,19.0,0,,0,,,,,
4117883,2008,7,16,3,1900.0,1905,2036.0,2050,AA,1079,N465AA,156.0,165.0,133.0,-14.0,-5.0,DTW,DFW,987,13.0,10.0,0,,0,,,,,
5109202,2008,9,1,1,2023.0,2025,2209.0,2215,WN,1393,N522SW,106.0,110.0,95.0,-6.0,-2.0,JAX,BWI,663,2.0,9.0,0,,0,,,,,
5690374,2008,10,26,7,626.0,630,740.0,740,EV,5254,N885AS,74.0,70.0,51.0,0.0,-4.0,FLO,ATL,273,6.0,17.0,0,,0,,,,,
6047353,2008,11,8,6,957.0,958,1200.0,1135,XE,2889,N16183,123.0,97.0,101.0,25.0,-1.0,CMH,EWR,462,9.0,13.0,0,,0,0.0,0.0,25.0,0.0,0.0
568387,2008,1,27,7,2003.0,1925,13.0,2310,CO,1835,N33203,370.0,345.0,304.0,63.0,38.0,EWR,PHX,2133,9.0,57.0,0,,0,38.0,0.0,25.0,0.0,0.0
4205319,2008,7,25,5,1042.0,1030,1811.0,1810,CO,556,N76288,269.0,280.0,248.0,1.0,12.0,LAX,CLE,2053,8.0,13.0,0,,0,,,,,
5195615,2008,9,9,2,1713.0,1635,1904.0,1835,MQ,3579,N672AE,111.0,120.0,88.0,29.0,38.0,DFW,CID,685,3.0,20.0,0,,0,2.0,0.0,0.0,0.0,27.0
1038190,2008,2,8,5,1238.0,1235,1430.0,1435,9E,3731,87519E,112.0,120.0,88.0,-5.0,3.0,ALB,DTW,488,7.0,17.0,0,,0,,,,,
661620,2008,2,19,2,1006.0,1005,1103.0,1110,WN,3241,N708SA,57.0,65.0,46.0,-7.0,1.0,STL,LIT,296,4.0,7.0,0,,0,,,,,
3704903,2008,7,28,1,1531.0,1525,1801.0,1753,XE,43,N12163,150.0,148.0,133.0,8.0,6.0,GEG,ONT,936,6.0,11.0,0,,0,,,,,
3312555,2008,6,29,7,926.0,930,1106.0,1110,DL,1791,N940DL,100.0,100.0,79.0,-4.0,-4.0,IAD,ATL,533,9.0,12.0,0,,0,,,,,
2825321,2008,5,15,4,646.0,650,929.0,915,NW,684,N378NW,103.0,85.0,68.0,14.0,-4.0,RAP,MSP,490,17.0,18.0,0,,0,,,,,
499446,2008,1,16,3,1024.0,1025,1216.0,1215,AA,1127,N4WTAA,172.0,170.0,150.0,1.0,-1.0,JAX,DFW,919,10.0,12.0,0,,0,,,,,
6732596,2008,12,1,1,614.0,610,740.0,735,WN,3507,N481WN,86.0,85.0,73.0,5.0,4.0,PHL,RDU,336,4.0,9.0,0,,0,,,,,
539726,2008,1,15,2,1805.0,1810,1928.0,1933,AS,446,N611AS,83.0,83.0,62.0,-5.0,-5.0,OAK,SNA,371,8.0,13.0,0,,0,,,,,
6209720,2008,11,19,3,1845.0,1840,2122.0,2116,DL,1061,N615DL,337.0,336.0,304.0,6.0,5.0,ATL,SEA,2182,6.0,27.0,0,,0,,,,,
215581,2008,1,30,3,844.0,845,946.0,948,OO,5468,N561SW,62.0,63.0,38.0,-2.0,-1.0,SBP,LAX,155,10.0,14.0,0,,0,,,,,
5218307,2008,9,1,1,1431.0,1245,1620.0,1435,MQ,4562,N702AE,109.0,110.0,89.0,105.0,106.0,RDU,BOS,612,4.0,16.0,0,,0,105.0,0.0,0.0,0.0,0.0
6752273,2008,12,26,5,803.0,805,954.0,914,DL,1636,N915DL,111.0,69.0,51.0,40.0,-2.0,SAV,ATL,215,21.0,39.0,0,,0,0.0,0.0,40.0,0.0,0.0
634649,2008,2,11,1,1725.0,1725,2043.0,2055,WN,3068,N363SW,138.0,150.0,128.0,-12.0,0.0,PHX,MCI,1044,5.0,5.0,0,,0,,,,,
6116315,2008,11,2,7,755.0,800,836.0,849,OO,6028,N943SW,41.0,49.0,25.0,-13.0,-5.0,MKE,ORD,67,6.0,10.0,0,,0,,,,,
982875,2008,2,23,6,1906.0,1910,1949.0,2000,MQ,3928,N619AE,43.0,50.0,29.0,-11.0,-4.0,ORD,CMI,135,3.0,11.0,0,,0,,,,,
1859499,2008,4,23,3,835.0,835,1031.0,1045,WN,613,N788SA,116.0,130.0,106.0,-14.0,0.0,SJC,SEA,697,3.0,7.0,0,,0,,,,,
5659314,2008,10,2,4,1500.0,1500,1559.0,1600,WN,35,N399WN,59.0,60.0,45.0,-1.0,0.0,DAL,HOU,239,4.0,10.0,0,,0,,,,,
1890261,2008,4,11,5,1657.0,1700,1924.0,1942,XE,7779,N12172,147.0,162.0,130.0,-18.0,-3.0,SEA,LAX,954,8.0,9.0,0,,0,,,,,
2452256,2008,5,22,4,2220.0,2050,2303.0,2145,WN,3599,N515SW,103.0,115.0,86.0,78.0,90.0,DEN,LAS,629,4.0,13.0,0,,0,17.0,0.0,0.0,0.0,61.0
1735690,2008,3,20,4,1518.0,1505,1801.0,1755,B6,1806,N274JB,163.0,170.0,142.0,6.0,13.0,MCO,BOS,1121,4.0,17.0,0,,0,,,,,
6064510,2008,11,19,3,937.0,940,1215.0,1208,YV,2888,N919FJ,98.0,88.0,76.0,7.0,-3.0,BUR,PHX,369,6.0,16.0,0,,0,,,,,
3159256,2008,6,21,6,1425.0,1430,1500.0,1517,OH,5382,N924CA,35.0,47.0,25.0,-17.0,-5.0,LEX,CVG,70,2.0,8.0,0,,0,,,,,
179732,2008,1,7,1,1917.0,1925,2003.0,2018,OO,5580,N565SW,46.0,53.0,29.0,-15.0,-8.0,LAX,SAN,109,4.0,13.0,0,,0,,,,,
2470114,2008,5,27,2,1553.0,1555,1718.0,1720,WN,1939,N913WN,85.0,85.0,72.0,-2.0,-2.0,SMF,SNA,404,4.0,9.0,0,,0,,,,,
1064383,2008,2,6,3,634.0,635,949.0,945,AA,622,N4UBAA,135.0,130.0,122.0,4.0,-1.0,DFW,JAX,919,4.0,9.0,0,,0,,,,,
4847476,2008,9,3,3,1404.0,1405,1609.0,1630,WN,315,N291WN,125.0,145.0,111.0,-21.0,-1.0,SEA,LAS,866,5.0,9.0,0,,0,,,,,
5184019,2008,9,14,7,2053.0,2059,2138.0,2141,HA,397,N475HA,45.0,42.0,29.0,-3.0,-6.0,KOA,HNL,163,9.0,7.0,0,,0,,,,,
3348946,2008,6,2,1,750.0,800,1029.0,1040,FL,634,N939AT,159.0,160.0,143.0,-11.0,-10.0,ROC,TPA,1079,7.0,9.0,0,,0,,,,,
2166061,2008,4,10,4,1617.0,1610,1747.0,1740,MQ,3077,N394AE,90.0,90.0,66.0,7.0,7.0,LAX,MRY,267,3.0,21.0,0,,0,,,,,
1672101,2008,3,9,7,635.0,640,1151.0,1145,AA,668,N459AA,196.0,185.0,167.0,6.0,-5.0,FAT,DFW,1313,17.0,12.0,0,,0,,,,,
6466783,2008,12,3,3,1741.0,1740,2103.0,2105,WN,631,N744SW,142.0,145.0,127.0,-2.0,1.0,OAK,DEN,957,6.0,9.0,0,,0,,,,,
4188895,2008,7,7,1,2059.0,2100,2319.0,2326,CO,667,N57868,200.0,206.0,185.0,-7.0,-1.0,SEA,ANC,1449,5.0,10.0,0,,0,,,,,
2867919,2008,5,7,3,2038.0,2030,13.0,2345,AA,185,N339AA,395.0,375.0,335.0,28.0,8.0,JFK,LAX,2475,21.0,39.0,0,,0,8.0,0.0,20.0,0.0,0.0
2985405,2008,5,9,5,1537.0,1446,1840.0,1757,DL,1744,N961DL,183.0,191.0,149.0,43.0,51.0,MIA,JFK,1090,13.0,21.0,0,,0,3.0,0.0,37.0,0.0,3.0
2834426,2008,5,9,5,2118.0,2111,2306.0,2256,NW,1220,N331NB,108.0,105.0,83.0,10.0,7.0,DTW,PVD,614,5.0,20.0,0,,0,,,,,
6451080,2008,11,3,1,1230.0,1237,1426.0,1435,DL,938,N991DL,116.0,118.0,96.0,-9.0,-7.0,ATL,BUF,712,4.0,16.0,0,,0,,,,,
1080890,2008,2,12,2,823.0,825,1212.0,1155,AA,1370,N207AA,169.0,150.0,145.0,17.0,-2.0,STL,RSW,979,4.0,20.0,0,,0,0.0,0.0,17.0,0.0,0.0
765455,2008,2,1,5,1148.0,1131,1315.0,1236,OO,4009,N611SK,87.0,65.0,38.0,39.0,17.0,SLC,HDN,251,4.0,45.0,0,,0,39.0,0.0,0.0,0.0,0.0
216212,2008,1,30,3,557.0,600,730.0,730,OO,6374,N905SW,93.0,90.0,77.0,0.0,-3.0,PSP,SFO,421,5.0,11.0,0,,0,,,,,
1188366,2008,3,6,4,1803.0,1805,1816.0,1820,WN,3227,N625SW,73.0,75.0,63.0,-4.0,-2.0,TUS,LAS,365,3.0,7.0,0,,0,,,,,
5794269,2008,10,24,5,920.0,912,1241.0,1205,NW,997,N346NB,201.0,173.0,175.0,36.0,8.0,DTW,MIA,1145,5.0,21.0,0,,0,8.0,0.0,28.0,0.0,0.0
1046873,2008,2,6,3,1300.0,1210,1333.0,1244,9E,5768,88949E,93.0,94.0,80.0,49.0,50.0,GSP,MEM,441,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,49.0
1439790,2008,3,2,7,1100.0,1100,1154.0,1204,US,280,N675AW,114.0,124.0,97.0,-10.0,0.0,PHX,SJC,621,4.0,13.0,0,,0,,,,,
6992587,2008,12,2,2,2202.0,2205,525.0,537,CO,369,N57868,263.0,272.0,241.0,-12.0,-3.0,LAS,EWR,2227,8.0,14.0,0,,0,,,,,
5973959,2008,11,13,4,719.0,725,820.0,840,WN,96,N372SW,61.0,75.0,46.0,-20.0,-6.0,DEN,ABQ,349,4.0,11.0,0,,0,,,,,
5220707,2008,9,3,3,1626.0,1630,1815.0,1815,MQ,4730,N728AE,109.0,105.0,73.0,0.0,-4.0,RDU,LGA,431,18.0,18.0,0,,0,,,,,
2028551,2008,4,10,4,1950.0,1700,2231.0,1826,UA,789,N375UA,161.0,86.0,69.0,245.0,170.0,ORD,MSP,334,7.0,85.0,0,,0,0.0,74.0,75.0,0.0,96.0
6954998,2008,12,1,1,1843.0,1755,2107.0,2034,B6,664,N644JB,144.0,159.0,118.0,33.0,48.0,MCO,SYR,1053,5.0,21.0,0,,0,1.0,0.0,0.0,0.0,32.0
52017,2008,1,18,5,1317.0,1320,1716.0,1735,WN,723,N792SW,179.0,195.0,164.0,-19.0,-3.0,TUS,MDW,1440,9.0,6.0,0,,0,,,,,
1540807,2008,3,11,2,1307.0,1311,1446.0,1459,FL,85,N326AT,99.0,108.0,82.0,-13.0,-4.0,ATL,FLL,581,4.0,13.0,0,,0,,,,,
5333282,2008,9,5,5,1856.0,1850,2147.0,2149,B6,566,N568JB,171.0,179.0,153.0,-2.0,6.0,FLL,SWF,1119,4.0,14.0,0,,0,,,,,
2417044,2008,5,11,7,1031.0,900,1152.0,1025,WN,1326,N482WN,81.0,85.0,64.0,87.0,91.0,SAN,SFO,447,3.0,14.0,0,,0,0.0,0.0,86.0,0.0,1.0
102801,2008,1,2,3,1845.0,1840,2012.0,2019,XE,2322,N28529,87.0,99.0,74.0,-7.0,5.0,IAH,MGM,554,4.0,9.0,0,,0,,,,,
5222249,2008,9,22,1,2058.0,1955,2255.0,2200,MQ,4817,N819AE,117.0,125.0,100.0,55.0,63.0,CVG,LGA,585,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,55.0
3442012,2008,6,19,4,1322.0,1325,1616.0,1614,NW,1157,N351NB,174.0,169.0,152.0,2.0,-3.0,MSP,IAH,1034,9.0,13.0,0,,0,,,,,
2273676,2008,4,10,4,1320.0,1325,1654.0,1715,AA,647,N379AA,214.0,230.0,183.0,-21.0,-5.0,JFK,SJU,1597,6.0,25.0,0,,0,,,,,
6105705,2008,11,6,4,707.0,704,742.0,750,OO,5577,N297SW,35.0,46.0,25.0,-8.0,3.0,SMF,SFO,86,3.0,7.0,0,,0,,,,,
5260927,2008,9,4,4,2003.0,2005,2222.0,2230,9E,5668,88869E,79.0,85.0,58.0,-8.0,-2.0,MSP,SBN,411,3.0,18.0,0,,0,,,,,
3160965,2008,6,24,2,1955.0,1955,2030.0,2036,OH,5433,N804CA,35.0,41.0,19.0,-6.0,0.0,CVG,LEX,70,2.0,14.0,0,,0,,,,,
1626723,2008,3,21,5,600.0,603,742.0,754,NW,1237,N670MC,102.0,111.0,80.0,-12.0,-3.0,CLT,DTW,500,6.0,16.0,0,,0,,,,,
2424630,2008,5,14,3,944.0,945,948.0,1000,WN,3499,N274WN,64.0,75.0,51.0,-12.0,-1.0,ABQ,PHX,328,4.0,9.0,0,,0,,,,,
3319085,2008,6,29,7,1456.0,1258,1617.0,1425,EV,4291,N833AS,81.0,87.0,65.0,112.0,118.0,ATL,DAY,432,4.0,12.0,0,,0,112.0,0.0,0.0,0.0,0.0
4285503,2008,8,18,1,846.0,845,954.0,950,WN,1917,N731SA,68.0,65.0,52.0,4.0,1.0,OAK,BUR,325,2.0,14.0,0,,0,,,,,
6848665,2008,12,31,3,2235.0,2150,56.0,2335,MQ,4721,N842MQ,141.0,105.0,88.0,81.0,45.0,JFK,RDU,426,7.0,46.0,0,,0,0.0,0.0,36.0,0.0,45.0
6163920,2008,11,3,1,1113.0,952,1712.0,1548,US,632,N653AW,239.0,236.0,214.0,84.0,81.0,PHX,PIT,1813,5.0,20.0,0,,0,81.0,0.0,3.0,0.0,0.0
4296776,2008,8,21,4,2114.0,2120,2128.0,2135,WN,796,N376SW,134.0,135.0,118.0,-7.0,-6.0,SAT,PHX,843,4.0,12.0,0,,0,,,,,
1242056,2008,3,23,7,1210.0,1200,1446.0,1450,WN,667,N226WN,96.0,110.0,82.0,-4.0,10.0,ELP,HOU,677,5.0,9.0,0,,0,,,,,
6447818,2008,11,1,6,1159.0,1210,1759.0,1753,CO,160,N59630,240.0,223.0,206.0,6.0,-11.0,SJC,IAH,1608,22.0,12.0,0,,0,,,,,
1885341,2008,4,26,6,1207.0,1215,1350.0,1348,XE,215,N27190,163.0,153.0,146.0,2.0,-8.0,COS,SMF,911,4.0,13.0,0,,0,,,,,
224806,2008,1,30,3,1010.0,952,1136.0,1129,UA,247,N215UA,146.0,157.0,120.0,7.0,18.0,ORD,DEN,888,8.0,18.0,0,,0,,,,,
1851597,2008,4,21,1,1447.0,1440,1602.0,1605,WN,86,N723SW,75.0,85.0,65.0,-3.0,7.0,OAK,SAN,446,3.0,7.0,0,,0,,,,,
6501268,2008,12,14,7,910.0,915,1144.0,1145,WN,3224,N204WN,154.0,150.0,145.0,-1.0,-5.0,MCO,BDL,1050,4.0,5.0,0,,0,,,,,
6948502,2008,12,15,1,1856.0,1850,2040.0,2025,AS,39,N548AS,224.0,215.0,198.0,15.0,6.0,MSP,SEA,1399,11.0,15.0,0,,0,0.0,0.0,10.0,0.0,5.0
4646869,2008,8,12,2,1249.0,1255,1409.0,1425,MQ,4144,N679AE,80.0,90.0,66.0,-16.0,-6.0,OMA,ORD,416,4.0,10.0,0,,0,,,,,
3451272,2008,6,7,6,1702.0,1705,2008.0,2022,NW,1770,N8986E,126.0,137.0,101.0,-14.0,-3.0,XNA,DTW,716,10.0,15.0,0,,0,,,,,
2678433,2008,5,27,2,1222.0,1230,1502.0,1525,US,1462,N951UW,100.0,115.0,83.0,-23.0,-8.0,ORD,CLT,599,5.0,12.0,0,,0,,,,,
2106161,2008,4,30,3,836.0,825,1045.0,1030,DL,1825,N828MH,249.0,245.0,219.0,15.0,11.0,ATL,SLC,1589,7.0,23.0,0,,0,0.0,0.0,4.0,0.0,11.0
2330250,2008,4,9,3,728.0,735,959.0,1000,B6,117,N187JB,211.0,205.0,174.0,-1.0,-7.0,JFK,MSY,1182,3.0,34.0,0,,0,,,,,
3624040,2008,7,9,3,1828.0,1755,1934.0,1920,WN,1762,N728SW,126.0,145.0,116.0,14.0,33.0,ABQ,OAK,889,4.0,6.0,0,,0,,,,,
3103450,2008,6,19,4,720.0,730,917.0,914,XE,2810,N12934,117.0,104.0,94.0,3.0,-10.0,ICT,IAH,542,6.0,17.0,0,,0,,,,,
2008281,2008,4,29,2,849.0,849,1457.0,1500,UA,134,N648UA,248.0,251.0,214.0,-3.0,0.0,SFO,ORD,1846,12.0,22.0,0,,0,,,,,
4709307,2008,8,14,4,1101.0,1110,1241.0,1251,9E,5873,88399E,100.0,101.0,74.0,-10.0,-9.0,TYS,DTW,443,17.0,9.0,0,,0,,,,,
653419,2008,2,17,7,806.0,810,932.0,930,WN,1852,N509SW,86.0,80.0,72.0,2.0,-4.0,MDW,BNA,395,5.0,9.0,0,,0,,,,,
180254,2008,1,7,1,1502.0,1328,1558.0,1408,OO,6383,N738SK,116.0,100.0,82.0,110.0,94.0,BOI,SFO,522,4.0,30.0,0,,0,0.0,0.0,0.0,0.0,110.0
4234017,2008,8,3,7,705.0,705,914.0,920,WN,883,N394SW,129.0,135.0,102.0,-6.0,0.0,JAX,PHL,742,18.0,9.0,0,,0,,,,,
4844453,2008,9,2,2,1549.0,1500,1641.0,1605,WN,281,N342SW,52.0,65.0,42.0,36.0,49.0,TPA,FLL,197,4.0,6.0,0,,0,0.0,0.0,0.0,0.0,36.0
6689092,2008,12,13,6,1606.0,1302,1841.0,1558,UA,1464,N442UA,95.0,116.0,74.0,163.0,184.0,LAS,DEN,629,6.0,15.0,0,,0,163.0,0.0,0.0,0.0,0.0
1543917,2008,3,15,6,801.0,800,937.0,934,FL,235,N895AT,96.0,94.0,77.0,3.0,1.0,ATL,PBI,545,7.0,12.0,0,,0,,,,,
